"Scenario","Sector","Subsector","Technology","Enduse","Unit","Parameters","Fuel","Period","FuelGroup","Technology_Group","Value"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","LPG","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","LPG","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","LPG","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","LPG","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2018","Fossil Fuels","Heating/Cooling","0.000607"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2025","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Electricity","2018","Electricity","Heating/Cooling","0.511902"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Electricity","2025","Electricity","Heating/Cooling","0.613650"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Electricity","2030","Electricity","Heating/Cooling","0.636827"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","0.679747"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","0.718374"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","0.752710"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","0.782753"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","0.809042"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","0.833184"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","LPG","2018","Fossil Fuels","Heating/Cooling","0.003598"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","LPG","2025","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","LPG","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","LPG","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","LPG","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","LPG","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","LPG","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","LPG","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","LPG","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Natural Gas","2018","Fossil Fuels","Heating/Cooling","0.004500"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Natural Gas","2025","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Natural Gas","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Natural Gas","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Natural Gas","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Natural Gas","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Natural Gas","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Natural Gas","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","End Use Demand","Natural Gas","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Electricity","2018","Electricity","Heating/Cooling","0.682536"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Electricity","2025","Electricity","Heating/Cooling","0.818201"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Electricity","2030","Electricity","Heating/Cooling","0.849103"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Electricity","2035","Electricity","Heating/Cooling","0.906329"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Electricity","2040","Electricity","Heating/Cooling","0.957832"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Electricity","2045","Electricity","Heating/Cooling","1.003613"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Electricity","2050","Electricity","Heating/Cooling","1.043671"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","1.078722"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","1.110912"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","LPG","2018","Fossil Fuels","Heating/Cooling","0.008995"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","LPG","2025","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","LPG","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","LPG","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","LPG","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","LPG","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","LPG","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","LPG","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","LPG","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Natural Gas","2018","Fossil Fuels","Heating/Cooling","0.011251"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Natural Gas","2025","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Natural Gas","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Natural Gas","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Natural Gas","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Natural Gas","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Natural Gas","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Natural Gas","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Cooking Element","Cooking","PJ","Fuel Consumption","Natural Gas","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2018","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2025","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2030","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2035","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2040","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2045","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2050","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2055","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2060","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","End Use Demand","Electricity","2018","Electricity","Heating/Cooling","0.047000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","End Use Demand","Electricity","2025","Electricity","Heating/Cooling","0.056059"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","End Use Demand","Electricity","2030","Electricity","Heating/Cooling","0.058177"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","0.062097"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","0.065626"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","0.068763"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","0.071508"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","0.073909"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","0.076115"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","Fuel Consumption","Electricity","2018","Electricity","Heating/Cooling","0.188000"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","Fuel Consumption","Electricity","2025","Electricity","Heating/Cooling","0.224237"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","Fuel Consumption","Electricity","2030","Electricity","Heating/Cooling","0.232706"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","Fuel Consumption","Electricity","2035","Electricity","Heating/Cooling","0.248390"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","Fuel Consumption","Electricity","2040","Electricity","Heating/Cooling","0.262505"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","Fuel Consumption","Electricity","2045","Electricity","Heating/Cooling","0.275052"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","Fuel Consumption","Electricity","2050","Electricity","Heating/Cooling","0.286030"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","0.295636"
"Kea","Residential","Joined Dwellings","Dishwasher","Dishwashing","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","0.304458"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2018","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2025","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2030","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2035","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2040","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2045","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2050","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2055","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2060","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","End Use Demand","Electricity","2018","Electricity","Electronics and Lighting","0.551000"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","End Use Demand","Electricity","2025","Electricity","Electronics and Lighting","0.651710"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","End Use Demand","Electricity","2030","Electricity","Electronics and Lighting","0.676324"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","End Use Demand","Electricity","2035","Electricity","Electronics and Lighting","0.721905"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","End Use Demand","Electricity","2040","Electricity","Electronics and Lighting","0.762928"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","End Use Demand","Electricity","2045","Electricity","Electronics and Lighting","0.799394"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","End Use Demand","Electricity","2050","Electricity","Electronics and Lighting","0.831301"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","End Use Demand","Electricity","2055","Electricity","Electronics and Lighting","0.859219"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","End Use Demand","Electricity","2060","Electricity","Electronics and Lighting","0.884859"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","Fuel Consumption","Electricity","2018","Electricity","Electronics and Lighting","0.612222"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","Fuel Consumption","Electricity","2025","Electricity","Electronics and Lighting","0.724122"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","Fuel Consumption","Electricity","2030","Electricity","Electronics and Lighting","0.751471"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","Fuel Consumption","Electricity","2035","Electricity","Electronics and Lighting","0.802117"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","Fuel Consumption","Electricity","2040","Electricity","Electronics and Lighting","0.847698"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","Fuel Consumption","Electricity","2045","Electricity","Electronics and Lighting","0.888215"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","Fuel Consumption","Electricity","2050","Electricity","Electronics and Lighting","0.923667"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","Fuel Consumption","Electricity","2055","Electricity","Electronics and Lighting","0.954688"
"Kea","Residential","Joined Dwellings","Electronics and Other Appliances","Electronics and Other Appliances","PJ","Fuel Consumption","Electricity","2060","Electricity","Electronics and Lighting","0.983177"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","LPG","2018","Fossil Fuels","Heating/Cooling","0.026080"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","LPG","2025","Fossil Fuels","Heating/Cooling","0.019601"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","LPG","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","LPG","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","LPG","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","LPG","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","LPG","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","LPG","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","LPG","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2018","Fossil Fuels","Heating/Cooling","0.047854"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2025","Fossil Fuels","Heating/Cooling","0.035897"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","LPG","2018","Fossil Fuels","Heating/Cooling","0.345258"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","LPG","2025","Fossil Fuels","Heating/Cooling","0.259481"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","LPG","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","LPG","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","LPG","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","LPG","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","LPG","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","LPG","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","LPG","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","Natural Gas","2018","Fossil Fuels","Heating/Cooling","0.709468"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","Natural Gas","2025","Fossil Fuels","Heating/Cooling","0.532204"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","Natural Gas","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","Natural Gas","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","Natural Gas","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","Natural Gas","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","Natural Gas","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","Natural Gas","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","End Use Demand","Natural Gas","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","LPG","2018","Fossil Fuels","Heating/Cooling","0.431573"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","LPG","2025","Fossil Fuels","Heating/Cooling","0.324351"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","LPG","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","LPG","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","LPG","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","LPG","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","LPG","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","LPG","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","LPG","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","Natural Gas","2018","Fossil Fuels","Heating/Cooling","0.886836"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","Natural Gas","2025","Fossil Fuels","Heating/Cooling","0.665255"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","Natural Gas","2030","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","Natural Gas","2035","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","Natural Gas","2040","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","Natural Gas","2045","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","Natural Gas","2050","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","Natural Gas","2055","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Gas Heater","Water Heating","PJ","Fuel Consumption","Natural Gas","2060","Fossil Fuels","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Heat Pump","Space Cooling","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2018","Electricity","Heating/Cooling","0.000000"
"Kea","Residential","Joined Dwellings","Heat Pump","Space Cooling","Mt CO<sub>2</sub>/yr","Emissions","Electricity","2025","Electricity","Heating/Cooling","0.000000"
