"Scenario","Attribute","Commodity","Process","Period","Value"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-Motor","2055","0.016714"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-Motor","2060","0.015738"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-Mtr15","2018","0.046000"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-Mtr15","2025","0.013800"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-VSD-Mtr","2025","0.022333"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-VSD-Mtr","2030","0.021635"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-VSD-Mtr","2035","0.020959"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-VSD-Mtr","2040","0.020019"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-VSD-Mtr","2045","0.018850"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-VSD-Mtr","2050","0.017750"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-VSD-Mtr","2055","0.016714"
"Kea","VAR_Cap","-","MEAT-MoTP-Stat-ELC-VSD-Mtr","2060","0.015738"
"Kea","VAR_Cap","-","MEAT-PH-DirH-ELC-Heater","2025","0.000477"
"Kea","VAR_Cap","-","MEAT-PH-DirH-ELC-Heater","2030","0.000462"
"Kea","VAR_Cap","-","MEAT-PH-DirH-ELC-Heater","2035","0.000448"
"Kea","VAR_Cap","-","MEAT-PH-DirH-ELC-Heater","2040","0.000428"
"Kea","VAR_Cap","-","MEAT-PH-DirH-ELC-Heater","2045","0.000403"
"Kea","VAR_Cap","-","MEAT-PH-DirH-ELC-Heater","2050","0.000379"
"Kea","VAR_Cap","-","MEAT-PH-DirH-ELC-Heater","2055","0.000357"
"Kea","VAR_Cap","-","MEAT-PH-DirH-ELC-Heater","2060","0.000336"
"Kea","VAR_Cap","-","MEAT-PH-DirH-ELC-Heater15","2018","0.003000"
"Kea","VAR_Cap","-","MEAT-PH-DirH-NGA-Burner","2025","0.001145"
"Kea","VAR_Cap","-","MEAT-PH-DirH-NGA-Burner","2030","0.001109"
"Kea","VAR_Cap","-","MEAT-PH-DirH-NGA-Burner","2035","0.001074"
"Kea","VAR_Cap","-","MEAT-PH-DirH-NGA-Burner","2040","0.001026"
"Kea","VAR_Cap","-","MEAT-PH-DirH-NGA-Burner","2045","0.000966"
"Kea","VAR_Cap","-","MEAT-PH-DirH-NGA-Burner","2050","0.000910"
"Kea","VAR_Cap","-","MEAT-PH-DirH-NGA-Burner","2055","0.000857"
"Kea","VAR_Cap","-","MEAT-PH-DirH-NGA-Burner","2060","0.000807"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-COA-BLR15","2018","0.133000"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-COA-BLR15","2025","0.091560"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-COA-BLR15","2030","0.061960"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-COA-BLR15","2035","0.032360"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-COA-BLR15","2040","0.008760"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-ELCTECH","2030","0.006801"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-ELCTECH","2035","0.006801"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-ELCTECH","2040","0.006801"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-ELCTECH","2045","0.006801"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-ELCTECH","2050","0.006801"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-ELCTECH","2055","0.004227"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-ELCTECH","2060","0.005347"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-HPmp","2025","0.112139"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-HPmp","2030","0.116413"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-HPmp","2035","0.116413"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-HPmp","2040","0.110672"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-HPmp","2045","0.103716"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-HPmp","2050","0.099441"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-HPmp","2055","0.099441"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-ELC-HPmp","2060","0.091626"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-BLR15","2018","0.119000"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-BLR15","2025","0.085680"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-BLR15","2030","0.061880"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-BLR15","2035","0.038080"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-BLR15","2040","0.014280"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-Boiler","2035","0.011963"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-Boiler","2040","0.034257"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-Boiler","2045","0.046155"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-Boiler","2050","0.046155"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-Boiler","2055","0.046155"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-NGA-Boiler","2060","0.038536"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-BLR15","2018","0.004000"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-BLR15","2025","0.002880"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-BLR15","2030","0.002080"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-BLR15","2035","0.001280"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-BLR15","2040","0.000480"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-Boiler","2035","0.008709"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-Boiler","2040","0.008709"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-Boiler","2045","0.008709"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-Boiler","2050","0.008709"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-Boiler","2055","0.008709"
"Kea","VAR_Cap","-","MEAT-PH-STM_HW-WOD-Boiler","2060","0.007272"
"Kea","VAR_Cap","-","MEAT-RFGR-ELC-Refriger15","2018","0.080424"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Motor","2025","0.011527"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Motor","2030","0.029496"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Motor","2035","0.031764"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Motor","2040","0.034209"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Motor","2045","0.037380"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Motor","2050","0.040845"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Motor","2055","0.044632"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Motor","2060","0.048770"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Mtr15","2018","0.067000"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-Mtr15","2025","0.020100"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-VSD-Mtr","2025","0.031767"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-VSD-Mtr","2030","0.029496"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-VSD-Mtr","2035","0.031764"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-VSD-Mtr","2040","0.034209"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-VSD-Mtr","2045","0.037380"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-VSD-Mtr","2050","0.040845"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-VSD-Mtr","2055","0.044632"
"Kea","VAR_Cap","-","METAL-MoTP-Stat-ELC-VSD-Mtr","2060","0.048770"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner","2025","0.000567"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner","2030","0.000934"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner","2035","0.001092"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner","2040","0.001177"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner","2045","0.001286"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner","2050","0.001406"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner","2055","0.001536"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner","2060","0.001681"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner15","2018","0.002000"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner15","2025","0.000923"
"Kea","VAR_Cap","-","METAL-PH-DirH-NGA-Burner15","2030","0.000154"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn","2025","0.008710"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn","2030","0.008710"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn","2035","0.009148"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn","2040","0.009983"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn","2045","0.011137"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn","2050","0.055026"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn","2055","0.060127"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn","2060","0.065702"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn15","2018","0.003000"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn15","2025","0.017476"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn15","2030","0.016876"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn15","2035","0.016276"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn15","2040","0.015676"
"Kea","VAR_Cap","-","METAL-PH-FURN-ELC-Furn15","2045","0.003369"
"Kea","VAR_Cap","-","METAL-PH-FURN-FOL-Furn15","2018","0.014447"
"Kea","VAR_Cap","-","METAL-PH-FURN-FOL-Furn15","2025","0.017339"
"Kea","VAR_Cap","-","METAL-PH-FURN-FOL-Furn15","2030","0.014939"
"Kea","VAR_Cap","-","METAL-PH-FURN-FOL-Furn15","2035","0.012539"
"Kea","VAR_Cap","-","METAL-PH-FURN-FOL-Furn15","2040","0.010139"
"Kea","VAR_Cap","-","METAL-PH-FURN-FOL-Furn15","2045","0.001375"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn","2025","0.001166"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn","2030","0.001166"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn","2035","0.001166"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn","2040","0.003647"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn","2045","0.026120"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn","2050","0.028543"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn","2055","0.031190"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn","2060","0.034082"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn15","2018","0.077147"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn15","2025","0.384477"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn15","2030","0.373477"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn15","2035","0.362477"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn15","2040","0.351477"
"Kea","VAR_Cap","-","METAL-PH-FURN-NGA-Furn15","2045","0.070993"
"Kea","VAR_Cap","-","METAL-RFGR-ELC-Refriger15","2018","0.012880"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_Off15","2018","0.226000"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_Off15","2025","0.146900"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_Off15","2030","0.090400"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_Off15","2035","0.033900"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_ofrd","2025","0.080806"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_ofrd","2030","0.144235"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_ofrd","2035","0.218776"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_ofrd","2040","0.272089"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_ofrd","2045","0.297327"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_ofrd","2050","0.324874"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_ofrd","2055","0.355032"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-DSL-ICE_ofrd","2060","0.387934"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-NGA-ICE_ofrd","2025","0.011985"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-NGA-ICE_ofrd","2030","0.012349"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-NGA-ICE_ofrd","2035","0.013299"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-NGA-ICE_ofrd","2040","0.014320"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-NGA-ICE_ofrd","2045","0.015649"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-NGA-ICE_ofrd","2050","0.017099"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-NGA-ICE_ofrd","2055","0.018686"
"Kea","VAR_Cap","-","MNNG-MoTP-Mob-NGA-ICE_ofrd","2060","0.020418"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-DSL-St_ngn15","2018","0.006000"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-DSL-St_ngn15","2025","0.003900"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-DSL-St_ngn15","2030","0.002400"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-DSL-St_ngn15","2035","0.000900"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Motor","2025","0.017473"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Motor","2030","0.037490"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Motor","2035","0.040373"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Motor","2040","0.043474"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Motor","2045","0.047508"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Motor","2050","0.051912"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Motor","2055","0.056726"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Motor","2060","0.061986"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Mtr15","2018","0.063000"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-Mtr15","2025","0.018900"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-VSD-Mtr","2025","0.036387"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-VSD-Mtr","2030","0.037490"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-VSD-Mtr","2035","0.040373"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-VSD-Mtr","2040","0.043474"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-VSD-Mtr","2045","0.047508"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-VSD-Mtr","2050","0.051912"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-VSD-Mtr","2055","0.056726"
"Kea","VAR_Cap","-","MNNG-MoTP-Stat-ELC-VSD-Mtr","2060","0.061986"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-FOL-BLR15","2018","0.002000"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-FOL-BLR15","2025","0.001440"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-FOL-BLR15","2030","0.001040"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-FOL-BLR15","2035","0.000640"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-FOL-BLR15","2040","0.000240"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-BLR15","2018","0.009000"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-BLR15","2025","0.008803"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-BLR15","2030","0.007003"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-BLR15","2035","0.005203"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-BLR15","2040","0.003403"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-BLR15","2045","0.000511"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-Boiler","2025","0.002213"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-Boiler","2030","0.002213"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-Boiler","2035","0.002456"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-Boiler","2040","0.002645"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-Boiler","2045","0.002889"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-Boiler","2050","0.003158"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-Boiler","2055","0.003450"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-NGA-Boiler","2060","0.003771"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-WOD-Boiler","2025","0.000044"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-WOD-Boiler","2030","0.002182"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-WOD-Boiler","2035","0.004616"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-WOD-Boiler","2040","0.007173"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-WOD-Boiler","2045","0.011073"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-WOD-Boiler","2050","0.012633"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-WOD-Boiler","2055","0.013800"
"Kea","VAR_Cap","-","MNNG-PH-STM_HW-WOD-Boiler","2060","0.015084"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Motor","2025","0.007963"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Motor","2030","0.017887"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Motor","2035","0.019264"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Motor","2040","0.020745"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Motor","2045","0.022666"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Motor","2050","0.024769"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Motor","2055","0.027064"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Motor","2060","0.029576"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Mtr15","2018","0.033000"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-Mtr15","2025","0.009900"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-VSD-Mtr","2025","0.017361"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-VSD-Mtr","2030","0.017887"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-VSD-Mtr","2035","0.019264"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-VSD-Mtr","2040","0.020745"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-VSD-Mtr","2045","0.022666"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-VSD-Mtr","2050","0.024769"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-VSD-Mtr","2055","0.027064"
"Kea","VAR_Cap","-","MNRL-MoTP-Stat-ELC-VSD-Mtr","2060","0.029576"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn","2045","0.005836"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn","2050","0.006377"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn","2055","0.006969"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn","2060","0.007615"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn15","2018","0.074181"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn15","2025","0.159574"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn15","2030","0.144974"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn15","2035","0.130374"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn15","2040","0.115774"
"Kea","VAR_Cap","-","MNRL-PH-FURN-COA-Furn15","2045","0.023281"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn","2040","0.000050"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn","2045","0.061238"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn","2050","0.102035"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn","2055","0.111497"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn","2060","0.121835"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn15","2018","0.005000"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn15","2025","0.045666"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn15","2030","0.044666"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn15","2035","0.043666"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn15","2040","0.042666"
"Kea","VAR_Cap","-","MNRL-PH-FURN-ELC-Furn15","2045","0.009254"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn","2025","0.001111"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn","2030","0.001111"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn","2035","0.001111"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn","2040","0.001111"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn","2045","0.051065"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn","2050","0.053143"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn","2055","0.058071"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn","2060","0.063456"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn15","2018","0.106775"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn15","2025","0.093055"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn15","2030","0.083255"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn15","2035","0.073455"
"Kea","VAR_Cap","-","MNRL-PH-FURN-NGA-Furn15","2040","0.063655"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn","2025","0.035759"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn","2030","0.036843"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn","2035","0.039675"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn","2040","0.042726"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn","2045","0.046688"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn","2050","0.051017"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn","2055","0.055748"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn","2060","0.060917"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn15","2018","0.015000"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn15","2025","0.118944"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn15","2030","0.115944"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn15","2035","0.112944"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn15","2040","0.109944"
"Kea","VAR_Cap","-","MNRL-PH-FURN-WOD-Furn15","2045","0.023789"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-ELC-HPmp","2025","0.019465"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-ELC-HPmp","2030","0.020056"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-ELC-HPmp","2035","0.021598"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-ELC-HPmp","2040","0.023260"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-ELC-HPmp","2045","0.025414"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-ELC-HPmp","2050","0.027772"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-ELC-HPmp","2055","0.030347"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-ELC-HPmp","2060","0.033160"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-BLR15","2018","0.028000"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-BLR15","2025","0.020160"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-BLR15","2030","0.014560"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-BLR15","2035","0.008960"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-BLR15","2040","0.003360"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-Boiler","2035","0.002132"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-Boiler","2040","0.006943"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-Boiler","2045","0.007586"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-Boiler","2050","0.008290"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-Boiler","2055","0.009059"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-NGA-Boiler","2060","0.009899"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-WOD-Boiler","2040","0.001323"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-WOD-Boiler","2045","0.004931"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-WOD-Boiler","2050","0.005389"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-WOD-Boiler","2055","0.005888"
"Kea","VAR_Cap","-","MNRL-PH-STM_HW-WOD-Boiler","2060","0.006434"
"Kea","VAR_Cap","-","MTHOL-FDSTCK-NGA-FDSTCK15","2018","2.073180"
"Kea","VAR_Cap","-","MTHOL-FDSTCK-NGA-FDSTCK15","2025","1.971890"
"Kea","VAR_Cap","-","MTHOL-FDSTCK-NGA-FDSTCK15","2030","1.899540"
"Kea","VAR_Cap","-","MTHOL-FDSTCK-NGA-FDSTCK15","2035","1.827190"
"Kea","VAR_Cap","-","MTHOL-FDSTCK-NGA-FDSTCK15","2040","1.754840"
