STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,SCENARIO_POPPR_NAT_008,Scenario,YEAR_POPPR_NAT_008,Year,MEASURE_POPPR_NAT_008,Measure,OBS_VALUE,Observation value
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P05,5th percentile,2059,2059,DTH,,58900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P05,5th percentile,2059,2059,NATINC,,-24600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P05,5th percentile,2059,2059,NETMIG,,-8200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P05,5th percentile,2059,2059,TOTPOP,,6321600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P05,5th percentile,2060,2060,BTH,,38300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P05,5th percentile,2060,2060,DTH,,59200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P05,5th percentile,2060,2060,NATINC,,-25400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P05,5th percentile,2060,2060,NETMIG,,-8000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P05,5th percentile,2060,2060,TOTPOP,,6336200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2024,2024,TOTPOP,,5247700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2025,2025,BTH,,55800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2025,2025,DTH,,35600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2025,2025,NATINC,,19000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2025,2025,NETMIG,,18600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2025,2025,TOTPOP,,5294200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2026,2026,BTH,,54800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2026,2026,DTH,,36100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2026,2026,NATINC,,17300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2026,2026,NETMIG,,-11100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2026,2026,TOTPOP,,5327600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2027,2027,BTH,,53900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2027,2027,DTH,,36700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2027,2027,NATINC,,15800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2027,2027,NETMIG,,-8600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2027,2027,TOTPOP,,5353800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2028,2028,BTH,,52800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2028,2028,DTH,,37400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2028,2028,NATINC,,14300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2028,2028,NETMIG,,-6600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2028,2028,TOTPOP,,5389000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2029,2029,BTH,,52200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2029,2029,DTH,,38100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2029,2029,NATINC,,12700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2029,2029,NETMIG,,-5100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2029,2029,TOTPOP,,5425100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2030,2030,BTH,,51600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2030,2030,DTH,,38800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2030,2030,NATINC,,11400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2030,2030,NETMIG,,-4100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2030,2030,TOTPOP,,5464100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2031,2031,BTH,,51200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2031,2031,DTH,,39500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2031,2031,NATINC,,10100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2031,2031,NETMIG,,-3600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2031,2031,TOTPOP,,5510100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2032,2032,BTH,,50600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2032,2032,DTH,,40300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2032,2032,NATINC,,8600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2032,2032,NETMIG,,-3300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2032,2032,TOTPOP,,5552000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2033,2033,BTH,,50000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2033,2033,DTH,,41100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2033,2033,NATINC,,7300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2033,2033,NETMIG,,-3100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2033,2033,TOTPOP,,5587600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2034,2034,BTH,,49900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2034,2034,DTH,,42000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2034,2034,NATINC,,6100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2034,2034,NETMIG,,-2800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2034,2034,TOTPOP,,5622300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2035,2035,BTH,,49500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2035,2035,DTH,,42900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2035,2035,NATINC,,4800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2035,2035,NETMIG,,-2600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2035,2035,TOTPOP,,5662000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2036,2036,BTH,,49500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2036,2036,DTH,,43700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2036,2036,NATINC,,3800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2036,2036,NETMIG,,-2300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2036,2036,TOTPOP,,5704900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2037,2037,BTH,,49300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2037,2037,DTH,,44600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2037,2037,NATINC,,2900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2037,2037,NETMIG,,-2100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2037,2037,TOTPOP,,5742700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2038,2038,BTH,,49200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2038,2038,DTH,,45500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2038,2038,NATINC,,1700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2038,2038,NETMIG,,-1800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2038,2038,TOTPOP,,5773600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2039,2039,BTH,,49200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2039,2039,DTH,,46400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2039,2039,NATINC,,900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2039,2039,NETMIG,,-1600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2039,2039,TOTPOP,,5812300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2040,2040,BTH,,49100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2040,2040,DTH,,47200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2040,2040,NATINC,,-500,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2040,2040,NETMIG,,-1300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2040,2040,TOTPOP,,5851900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2041,2041,BTH,,49300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2041,2041,DTH,,48100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2041,2041,NATINC,,-1200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2041,2041,NETMIG,,-1100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2041,2041,TOTPOP,,5896200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2042,2042,BTH,,49200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2042,2042,DTH,,49100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2042,2042,NATINC,,-2200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2042,2042,NETMIG,,-800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2042,2042,TOTPOP,,5932900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2043,2043,BTH,,49400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2043,2043,DTH,,49800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2043,2043,NATINC,,-2900,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2043,2043,NETMIG,,-600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2043,2043,TOTPOP,,5969100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2044,2044,BTH,,48800,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2044,2044,DTH,,50600,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2044,2044,NATINC,,-4400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2044,2044,NETMIG,,-300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2044,2044,TOTPOP,,6010000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2045,2045,BTH,,48400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2045,2045,DTH,,51400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2045,2045,NATINC,,-5300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2045,2045,NETMIG,,-100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2045,2045,TOTPOP,,6042300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2046,2046,BTH,,48400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2046,2046,DTH,,52300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2046,2046,NATINC,,-6200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2046,2046,NETMIG,,200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2046,2046,TOTPOP,,6073300,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2047,2047,BTH,,48000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2047,2047,DTH,,53000,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2047,2047,NATINC,,-7100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2047,2047,NETMIG,,400,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2047,2047,TOTPOP,,6108200,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2048,2048,BTH,,48100,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2048,2048,DTH,,53700,
DATAFLOW,STATSNZ:POPPR_NAT_008(1.0),"National population projections, characteristics, 2024(base)-2078",I,P10,10th percentile,2048,2048,NATINC,,-8500,
