Scenario,Attribute,Variable,ProcessGroup,Process,PlantName,TechnologyGroup,Technology,CommodityGroup,Commodity,Fuel,Region,Vintage,TimeSlice,Period,Value,Unit
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,FAL-WE-P,2024,0.0013478399999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,WIN-WK-D,2024,0.03763584,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,WIN-WK-N,2024,0.04105728,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,WIN-WK-P,2024,0.0034214399999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,WIN-WE-D,2024,0.01482624,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,WIN-WE-N,2024,0.01617408,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,WIN-WE-P,2024,0.0013478399999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,SPR-WK-D,2024,0.0370656,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,SPR-WK-N,2024,0.0177292800000005,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,SPR-WK-P,2024,0.0033695999999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,SPR-WE-D,2024,0.01482624,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,SPR-WE-N,2024,0.01617408,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy,ELC,Electricity,NI,2024,SPR-WE-P,2024,0.0013478399999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-D,2024,0.2095632,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-N,2024,0.2286144,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-P,2024,0.0190512,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-D,2024,0.0898127999999997,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-N,2024,0.0979775999999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-P,2024,0.0081647999999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-D,2024,0.2195424,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-N,2024,0.2395008,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-P,2024,0.0199583999999998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-D,2024,0.0864863999999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-N,2024,0.0943487999999997,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-P,2024,0.0078623999999998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-D,2024,0.2195424,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-N,2024,0.2395008,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-P,2024,0.0199583999999998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-D,2024,0.0864863999999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-N,2024,0.0943487999999997,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-P,2024,0.0078623999999998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-D,2024,0.216216,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-N,2024,0.103420800000003,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-P,2024,0.019656,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-D,2024,0.0864863999999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-N,2024,0.0943487999999997,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Geo_WairakeiBinary,Wairakei Binary,Geothermal,Geothermal,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-P,2024,0.0078623999999998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,SUM-WK-N,2024,0.0510951744626193,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,SUM-WK-P,2024,0.004737998220702,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,SUM-WE-P,2024,0.0020305706660151,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,FAL-WK-N,2024,0.0595634062031115,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,FAL-WK-P,2024,0.0049636171835925,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,FAL-WE-D,2024,0.0215090077955681,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,FAL-WE-P,2024,0.0019553643450516,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,WIN-WK-N,2024,0.0595634062031115,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,WIN-WK-P,2024,0.0049636171835925,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,WIN-WE-N,2024,0.0234643721406197,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,SPR-WK-N,2024,0.0586609303515492,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,SPR-WK-P,2024,0.0048884108626291,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,SPR-WE-N,2024,0.0234643721406197,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_HydSC_Generic,Generic hydro generation,Hydro,Hydro (Schedulable),Energy,ELC,Electricity,NI,2024,SPR-WE-P,2024,0.0019553643450516,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,SUM-WK-N,2024,0.623979725958787,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,SUM-WE-D,2024,0.247178836868922,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,SUM-WE-N,2024,0.124862173680557,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,FAL-WK-D,2024,0.751244677761198,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,FAL-WK-N,2024,0.0748849587807134,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,FAL-WK-P,2024,0.0270181155692979,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,FAL-WE-D,2024,0.107337531704252,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,FAL-WE-N,2024,0.0865598522610151,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,WIN-WK-D,2024,1.19898612189604,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,WIN-WK-P,2024,0.0319274407946988,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,WIN-WE-D,2024,0.125431902792841,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,SPR-WK-D,2024,0.549691139557443,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,SPR-WK-N,2024,1.17694084023101,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,SPR-WE-D,2024,0.146516682143225,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy,ELC,Electricity,NI,2024,SPR-WE-N,2024,0.561599999999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-N,2024,102.086809712443,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-D,2024,40.4399339186981,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-N,2024,20.4281973187875,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-D,2024,122.908115881891,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-N,2024,12.2516264861397,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-P,2024,4.42032506532734,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-D,2024,17.5610612304078,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-N,2024,14.1617087845753,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-D,2024,196.161290153753,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-P,2024,5.22351999178414,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-D,2024,20.521408404106,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-D,2024,89.9327533092368,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-N,2024,192.554550414034,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-D,2024,23.9710042288166,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_Rankine_HuntlyUnits14,Huntly Units 1-4,Thermal,Rankine,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-N,2024,91.8811139999998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Commercial,Commercial,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,FAL-WK-D,2024,0.0420826739017803,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Commercial,Commercial,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,FAL-WE-D,2024,0.0107053708342198,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Commercial,Commercial,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,WIN-WK-N,2024,0.0962433964799999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Industrial,Industrial,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SUM-WE-N,2024,0.0649006782864664,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Industrial,Industrial,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,FAL-WE-D,2024,0.0477255168982187,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Industrial,Industrial,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SPR-WK-D,2024,0.144999556639315,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SUM-WK-D,2024,0.0648033659949879,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SUM-WK-N,2024,0.0735337904373709,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SUM-WK-P,2024,0.0127359312060821,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SUM-WE-D,2024,0.0310104780724112,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SUM-WE-P,2024,0.0055253741072054,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,FAL-WK-D,2024,0.0228028445090156,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,FAL-WK-N,2024,0.0707842019026855,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,FAL-WK-P,2024,0.0135064700398355,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,FAL-WE-N,2024,0.0302600862720002,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,FAL-WE-P,2024,0.0053207306217533,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,WIN-WK-D,2024,0.0648855184107959,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,WIN-WK-N,2024,0.0260750834610421,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,WIN-WK-P,2024,0.0135064700398355,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,WIN-WE-D,2024,0.0579026735488768,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,WIN-WE-N,2024,0.0302600862720002,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,WIN-WE-P,2024,0.0053207306217533,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SPR-WK-N,2024,0.135076283501918,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SPR-WK-P,2024,0.0131402464824657,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SPR-WE-D,2024,0.025560961798192,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SPR-WE-N,2024,0.0278846855980277,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_SolarDist_Residential,Residential,Solar,Distributed Solar,Energy,ELCDD,Electricity,NI,2024,SPR-WE-P,2024,0.0053207306217454,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,SUM-WK-N,2024,0.0358774298379773,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,SUM-WK-P,2024,0.0063136259212081,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,SUM-WE-D,2024,0.0297642364856957,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,SUM-WE-N,2024,0.0324700761662135,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,FAL-WK-D,2024,0.0727570225205896,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,FAL-WK-N,2024,0.0793712972951886,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,FAL-WE-N,2024,0.03126748075265,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,WIN-WK-N,2024,0.0793712972951886,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,WIN-WK-P,2024,0.006614274774599,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,WIN-WE-P,2024,0.0026056233960541,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,SPR-WE-D,2024,0.0286618573565959,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_WindOn_Generic,Generic wind generation,Wind,Onshore wind,Energy,ELC,Electricity,NI,2024,SPR-WE-N,2024,0.03126748075265,PJ
