Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20250317193423

Parameters
Date range,01 Sep 2013 - 28 Feb 2025
Region type,Regional council
Market segment,Residential
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
30/04/2022,17,Nelson,All combined,Solar (All),921,3.81857,3.790,4.115,18,4.693
30/04/2022,18,Marlborough,All combined,Solar (All),768,3.48584,3.294,4.289,4,4.270
30/04/2022,12,West Coast,All combined,Solar (All),74,0.48417,0.325,4.391,2,5.000
30/04/2022,13,Canterbury,All combined,Solar (All),5658,2.16673,24.393,4.311,80,5.405
30/04/2022,14,Otago,All combined,Solar (All),2213,2.13437,10.018,4.527,40,5.291
30/04/2022,15,Southland,All combined,Solar (All),522,1.25000,2.663,5.101,2,6.735
31/05/2022,1,Northland,All combined,Solar (All),2825,3.54454,12.721,4.503,56,5.842
31/05/2022,2,Auckland,All combined,Solar (All),8482,1.49652,36.898,4.350,182,5.595
31/05/2022,3,Waikato,All combined,Solar (All),4262,2.13374,18.434,4.325,84,6.251
31/05/2022,4,Bay of Plenty,All combined,Solar (All),3111,2.40048,13.091,4.208,62,5.396
31/05/2022,5,Gisborne,All combined,Solar (All),310,2.03039,1.169,3.770,3,4.733
31/05/2022,6,Hawke's Bay,All combined,Solar (All),1793,2.60433,7.834,4.369,58,4.279
31/05/2022,7,Taranaki,All combined,Solar (All),921,1.85185,3.971,4.312,22,5.340
31/05/2022,8,Manawatu-Wanganui,All combined,Solar (All),1718,1.67687,6.958,4.050,27,5.577
31/05/2022,9,Wellington,All combined,Solar (All),3298,1.60988,13.119,3.978,70,5.313
31/05/2022,16,Tasman,All combined,Solar (All),742,3.85234,3.543,4.775,14,5.871
31/05/2022,17,Nelson,All combined,Solar (All),939,3.88321,3.887,4.139,18,5.443
31/05/2022,18,Marlborough,All combined,Solar (All),780,3.53998,3.362,4.310,13,5.510
31/05/2022,12,West Coast,All combined,Solar (All),74,0.48420,0.325,4.391,0,
31/05/2022,13,Canterbury,All combined,Solar (All),5765,2.20472,25.056,4.346,113,5.523
31/05/2022,14,Otago,All combined,Solar (All),2272,2.18845,10.329,4.546,57,4.962
31/05/2022,15,Southland,All combined,Solar (All),526,1.25882,2.692,5.119,4,6.645
30/06/2022,1,Northland,All combined,Solar (All),2867,3.59503,12.497,4.359,45,6.268
30/06/2022,2,Auckland,All combined,Solar (All),8647,1.52314,37.835,4.376,156,5.615
30/06/2022,3,Waikato,All combined,Solar (All),4354,2.17711,19.105,4.388,88,6.710
30/06/2022,4,Bay of Plenty,All combined,Solar (All),3162,2.43791,13.409,4.241,54,5.590
30/06/2022,5,Gisborne,All combined,Solar (All),314,2.05807,1.190,3.791,4,5.475
30/06/2022,6,Hawke's Bay,All combined,Solar (All),1826,2.65037,8.006,4.384,32,5.226
30/06/2022,7,Taranaki,All combined,Solar (All),938,1.88357,4.093,4.364,18,6.847
30/06/2022,8,Manawatu-Wanganui,All combined,Solar (All),1738,1.69584,7.075,4.071,21,5.545
30/06/2022,9,Wellington,All combined,Solar (All),3363,1.64041,13.463,4.003,66,5.293
30/06/2022,16,Tasman,All combined,Solar (All),753,3.91027,3.610,4.795,10,6.200
30/06/2022,17,Nelson,All combined,Solar (All),956,3.94764,3.980,4.163,17,5.065
30/06/2022,18,Marlborough,All combined,Solar (All),785,3.56009,3.398,4.328,6,6.333
30/06/2022,12,West Coast,All combined,Solar (All),77,0.50291,0.342,4.440,2,6.500
30/06/2022,13,Canterbury,All combined,Solar (All),5845,2.23221,25.546,4.371,81,5.999
30/06/2022,14,Otago,All combined,Solar (All),2324,2.23489,10.571,4.549,55,5.092
30/06/2022,15,Southland,All combined,Solar (All),533,1.27637,2.725,5.112,5,4.900
31/07/2022,1,Northland,All combined,Solar (All),2900,3.63181,12.732,4.390,32,7.137
31/07/2022,2,Auckland,All combined,Solar (All),8798,1.54739,38.683,4.397,161,5.664
31/07/2022,3,Waikato,All combined,Solar (All),4442,2.21815,19.752,4.447,89,7.002
31/07/2022,4,Bay of Plenty,All combined,Solar (All),3209,2.47112,13.682,4.264,46,5.628
31/07/2022,5,Gisborne,All combined,Solar (All),319,2.09071,1.218,3.818,5,5.520
31/07/2022,6,Hawke's Bay,All combined,Solar (All),1859,2.69526,8.177,4.399,33,5.174
31/07/2022,7,Taranaki,All combined,Solar (All),950,1.90629,4.158,4.377,13,5.292
31/07/2022,8,Manawatu-Wanganui,All combined,Solar (All),1764,1.71957,7.196,4.079,25,4.720
31/07/2022,9,Wellington,All combined,Solar (All),3435,1.67423,13.823,4.024,74,5.071
31/07/2022,16,Tasman,All combined,Solar (All),769,3.99294,3.718,4.835,16,6.663
31/07/2022,17,Nelson,All combined,Solar (All),974,4.01799,4.079,4.188,18,5.496
31/07/2022,18,Marlborough,All combined,Solar (All),794,3.59813,3.448,4.342,10,5.536
31/07/2022,12,West Coast,All combined,Solar (All),77,0.50225,0.342,4.440,0,
31/07/2022,13,Canterbury,All combined,Solar (All),5934,2.26182,26.034,4.387,86,5.640
31/07/2022,14,Otago,All combined,Solar (All),2374,2.28000,10.825,4.560,52,5.001
31/07/2022,15,Southland,All combined,Solar (All),538,1.28810,2.750,5.111,4,5.825
31/08/2022,1,Northland,All combined,Solar (All),2959,3.70032,13.074,4.419,55,5.765
31/08/2022,2,Auckland,All combined,Solar (All),8992,1.57828,39.723,4.418,196,5.355
31/08/2022,3,Waikato,All combined,Solar (All),4550,2.26816,20.498,4.505,110,6.537
31/08/2022,4,Bay of Plenty,All combined,Solar (All),3281,2.52410,14.103,4.299,71,5.504
31/08/2022,5,Gisborne,All combined,Solar (All),319,2.09084,1.218,3.818,0,
31/08/2022,6,Hawke's Bay,All combined,Solar (All),1915,2.77311,8.450,4.412,56,4.976
31/08/2022,7,Taranaki,All combined,Solar (All),973,1.95119,4.298,4.417,22,5.766
31/08/2022,8,Manawatu-Wanganui,All combined,Solar (All),1804,1.75775,7.410,4.107,39,5.407
31/08/2022,9,Wellington,All combined,Solar (All),3512,1.70952,14.259,4.060,77,5.547
31/08/2022,16,Tasman,All combined,Solar (All),781,4.05672,3.807,4.874,13,7.208
31/08/2022,17,Nelson,All combined,Solar (All),987,4.07061,4.175,4.230,11,6.980
31/08/2022,18,Marlborough,All combined,Solar (All),804,3.64279,3.497,4.350,10,4.951
31/08/2022,12,West Coast,All combined,Solar (All),79,0.51473,0.352,4.454,2,5.000
31/08/2022,13,Canterbury,All combined,Solar (All),6054,2.30273,26.645,4.401,124,5.492
31/08/2022,14,Otago,All combined,Solar (All),2431,2.33189,11.127,4.577,57,5.247
31/08/2022,15,Southland,All combined,Solar (All),540,1.29214,2.773,5.135,2,6.600
30/09/2022,1,Northland,All combined,Solar (All),3030,3.78310,13.484,4.450,71,5.856
30/09/2022,2,Auckland,All combined,Solar (All),9171,1.60628,40.827,4.452,178,5.814
30/09/2022,3,Waikato,All combined,Solar (All),4626,2.30103,21.053,4.551,74,6.738
30/09/2022,4,Bay of Plenty,All combined,Solar (All),3340,2.56629,14.438,4.323,60,5.545
30/09/2022,5,Gisborne,All combined,Solar (All),320,2.09891,1.229,3.842,1,8.200
30/09/2022,6,Hawke's Bay,All combined,Solar (All),1946,2.81470,8.612,4.425,35,5.117
30/09/2022,7,Taranaki,All combined,Solar (All),997,1.99628,4.431,4.445,23,5.591
30/09/2022,8,Manawatu-Wanganui,All combined,Solar (All),1854,1.80584,7.674,4.139,49,5.202
30/09/2022,9,Wellington,All combined,Solar (All),3580,1.74158,14.626,4.085,67,5.385
30/09/2022,16,Tasman,All combined,Solar (All),788,4.09393,3.877,4.920,8,6.800
30/09/2022,17,Nelson,All combined,Solar (All),998,4.10666,4.238,4.247,12,5.300
30/09/2022,18,Marlborough,All combined,Solar (All),811,3.67401,3.540,4.365,9,5.053
30/09/2022,12,West Coast,All combined,Solar (All),80,0.52094,0.358,4.476,2,5.000
30/09/2022,13,Canterbury,All combined,Solar (All),6160,2.33923,27.313,4.434,106,6.129
30/09/2022,14,Otago,All combined,Solar (All),2477,2.37367,11.376,4.593,47,5.349
30/09/2022,15,Southland,All combined,Solar (All),546,1.30563,2.786,5.103,5,5.256
31/10/2022,1,Northland,All combined,Solar (All),3089,3.85292,13.819,4.474,60,5.517
31/10/2022,2,Auckland,All combined,Solar (All),9358,1.63670,41.910,4.479,196,5.648
31/10/2022,3,Waikato,All combined,Solar (All),4710,2.33921,21.641,4.595,90,6.657
31/10/2022,4,Bay of Plenty,All combined,Solar (All),3398,2.60857,14.747,4.340,61,5.267
31/10/2022,5,Gisborne,All combined,Solar (All),322,2.11453,1.238,3.844,2,4.100
31/10/2022,6,Hawke's Bay,All combined,Solar (All),1982,2.86549,8.793,4.436,40,5.044
31/10/2022,7,Taranaki,All combined,Solar (All),1020,2.04078,4.565,4.476,23,5.813
31/10/2022,8,Manawatu-Wanganui,All combined,Solar (All),1890,1.83977,7.913,4.187,36,5.760
31/10/2022,9,Wellington,All combined,Solar (All),3646,1.77271,14.984,4.110,67,5.405
31/10/2022,16,Tasman,All combined,Solar (All),802,4.16732,3.972,4.953,16,7.040
31/10/2022,17,Nelson,All combined,Solar (All),1017,4.17333,4.349,4.277,20,5.389
31/10/2022,18,Marlborough,All combined,Solar (All),814,3.68643,3.556,4.368,4,5.000
31/10/2022,12,West Coast,All combined,Solar (All),82,0.53250,0.368,4.487,1,6.000
31/10/2022,13,Canterbury,All combined,Solar (All),6260,2.37271,27.915,4.459,105,5.798
31/10/2022,14,Otago,All combined,Solar (All),2528,2.41923,11.626,4.599,50,4.828
31/10/2022,15,Southland,All combined,Solar (All),549,1.31198,2.807,5.113,6,6.100
30/11/2022,1,Northland,All combined,Solar (All),3190,3.97731,14.407,4.516,103,5.667
30/11/2022,2,Auckland,All combined,Solar (All),9571,1.67400,43.123,4.506,222,5.544
30/11/2022,3,Waikato,All combined,Solar (All),4792,2.37959,22.210,4.635,83,6.402
30/11/2022,4,Bay of Plenty,All combined,Solar (All),3459,2.65462,15.094,4.364,62,5.534
30/11/2022,5,Gisborne,All combined,Solar (All),323,2.12221,1.243,3.847,1,5.000
30/11/2022,6,Hawke's Bay,All combined,Solar (All),2024,2.92939,9.035,4.464,41,5.770
30/11/2022,7,Taranaki,All combined,Solar (All),1038,2.07650,4.704,4.531,21,7.876
30/11/2022,8,Manawatu-Wanganui,All combined,Solar (All),1929,1.87724,8.133,4.216,40,5.472
30/11/2022,9,Wellington,All combined,Solar (All),3746,1.82331,15.517,4.142,97,5.383
30/11/2022,16,Tasman,All combined,Solar (All),819,4.25808,4.076,4.976,18,6.094
30/11/2022,17,Nelson,All combined,Solar (All),1044,4.27029,4.493,4.303,26,5.384
30/11/2022,18,Marlborough,All combined,Solar (All),830,3.75855,3.649,4.396,17,5.599
30/11/2022,12,West Coast,All combined,Solar (All),81,0.52577,0.363,4.480,0,
30/11/2022,13,Canterbury,All combined,Solar (All),6415,2.43191,28.780,4.486,156,5.418
30/11/2022,14,Otago,All combined,Solar (All),2580,2.46449,11.899,4.612,54,5.194
30/11/2022,15,Southland,All combined,Solar (All),557,1.33171,2.846,5.110,7,5.196
31/12/2022,1,Northland,All combined,Solar (All),3238,4.02952,14.731,4.549,47,6.514
31/12/2022,2,Auckland,All combined,Solar (All),9741,1.70219,44.110,4.528,187,5.607
31/12/2022,3,Waikato,All combined,Solar (All),4854,2.40737,22.632,4.663,68,6.550
31/12/2022,4,Bay of Plenty,All combined,Solar (All),3498,2.68536,15.324,4.381,42,5.677
31/12/2022,5,Gisborne,All combined,Solar (All),327,2.14778,1.263,3.861,4,5.000
31/12/2022,6,Hawke's Bay,All combined,Solar (All),2056,2.97170,9.207,4.478,36,5.299
31/12/2022,7,Taranaki,All combined,Solar (All),1066,2.13055,4.858,4.557,27,5.519
31/12/2022,8,Manawatu-Wanganui,All combined,Solar (All),1959,1.90523,8.310,4.242,32,5.061
31/12/2022,9,Wellington,All combined,Solar (All),3815,1.85598,15.926,4.175,71,5.971
31/12/2022,16,Tasman,All combined,Solar (All),844,4.38419,4.225,5.006,24,6.064
31/12/2022,17,Nelson,All combined,Solar (All),1069,4.36451,4.629,4.330,26,5.432
31/12/2022,18,Marlborough,All combined,Solar (All),848,3.84371,3.752,4.424,18,5.704
31/12/2022,12,West Coast,All combined,Solar (All),81,0.52485,0.363,4.480,0,
31/12/2022,13,Canterbury,All combined,Solar (All),6554,2.48265,29.571,4.512,139,5.740
31/12/2022,14,Otago,All combined,Solar (All),2636,2.51805,12.176,4.619,55,4.923
31/12/2022,15,Southland,All combined,Solar (All),561,1.34034,2.861,5.100,5,5.012
31/01/2023,1,Northland,All combined,Solar (All),3270,4.07000,14.909,4.559,38,5.306
31/01/2023,2,Auckland,All combined,Solar (All),9825,1.71804,44.607,4.540,104,5.740
31/01/2023,3,Waikato,All combined,Solar (All),4904,2.43302,22.962,4.682,58,6.054
31/01/2023,4,Bay of Plenty,All combined,Solar (All),3539,2.71785,15.556,4.395,40,5.605
31/01/2023,5,Gisborne,All combined,Solar (All),327,2.15004,1.263,3.861,0,
31/01/2023,6,Hawke's Bay,All combined,Solar (All),2085,3.01579,9.363,4.490,30,5.185
31/01/2023,7,Taranaki,All combined,Solar (All),1084,2.16791,4.979,4.593,20,6.377
31/01/2023,8,Manawatu-Wanganui,All combined,Solar (All),1983,1.93034,8.457,4.265,27,5.799
31/01/2023,9,Wellington,All combined,Solar (All),3880,1.88987,16.257,4.190,67,5.064
31/01/2023,16,Tasman,All combined,Solar (All),852,4.42643,4.275,5.018,7,5.510
31/01/2023,17,Nelson,All combined,Solar (All),1079,4.40085,4.711,4.366,10,7.520
31/01/2023,18,Marlborough,All combined,Solar (All),852,3.86237,3.767,4.422,4,3.890
31/01/2023,12,West Coast,All combined,Solar (All),85,0.55152,0.383,4.507,4,5.050
31/01/2023,13,Canterbury,All combined,Solar (All),6628,2.51234,30.025,4.530,78,5.957
31/01/2023,14,Otago,All combined,Solar (All),2676,2.56101,12.377,4.625,41,5.172
31/01/2023,15,Southland,All combined,Solar (All),563,1.34554,2.876,5.108,3,5.550
28/02/2023,1,Northland,All combined,Solar (All),3310,4.11323,15.124,4.569,41,5.366
28/02/2023,2,Auckland,All combined,Solar (All),9960,1.73838,45.367,4.555,147,5.501
28/02/2023,3,Waikato,All combined,Solar (All),4981,2.46653,23.530,4.724,74,7.427
28/02/2023,4,Bay of Plenty,All combined,Solar (All),3593,2.75738,15.859,4.414,52,5.682
28/02/2023,5,Gisborne,All combined,Solar (All),330,2.16934,1.289,3.905,3,8.667
28/02/2023,6,Hawke's Bay,All combined,Solar (All),2094,3.03237,9.457,4.516,23,6.533
28/02/2023,7,Taranaki,All combined,Solar (All),1099,2.19699,5.069,4.612,18,5.814
28/02/2023,8,Manawatu-Wanganui,All combined,Solar (All),2001,1.94589,8.562,4.279,20,5.510
28/02/2023,9,Wellington,All combined,Solar (All),3938,1.91314,16.593,4.214,57,5.718
28/02/2023,16,Tasman,All combined,Solar (All),869,4.51358,4.385,5.046,18,5.827
28/02/2023,17,Nelson,All combined,Solar (All),1093,4.44273,4.807,4.398,15,6.543
28/02/2023,18,Marlborough,All combined,Solar (All),860,3.89475,3.807,4.427,8,4.958
28/02/2023,12,West Coast,All combined,Solar (All),85,0.55109,0.383,4.507,0,
28/02/2023,13,Canterbury,All combined,Solar (All),6772,2.56439,31.034,4.583,149,6.792
28/02/2023,14,Otago,All combined,Solar (All),2735,2.60690,12.688,4.639,61,5.291
28/02/2023,15,Southland,All combined,Solar (All),570,1.36145,2.921,5.125,9,5.976
31/03/2023,1,Northland,All combined,Solar (All),3359,4.16972,15.389,4.581,51,5.324
31/03/2023,2,Auckland,All combined,Solar (All),10173,1.77041,46.518,4.573,214,5.433
31/03/2023,3,Waikato,All combined,Solar (All),4663,2.30724,22.141,4.748,69,6.226
31/03/2023,4,Bay of Plenty,All combined,Solar (All),2993,2.29394,12.835,4.288,60,5.451
31/03/2023,5,Gisborne,All combined,Solar (All),331,2.17663,1.292,3.902,0,
31/03/2023,6,Hawke's Bay,All combined,Solar (All),2120,3.06842,9.575,4.517,34,4.566
31/03/2023,7,Taranaki,All combined,Solar (All),841,1.67884,4.010,4.768,28,7.536
31/03/2023,8,Manawatu-Wanganui,All combined,Solar (All),1673,1.62632,7.132,4.263,32,5.765
31/03/2023,9,Wellington,All combined,Solar (All),3855,1.87547,16.275,4.222,78,5.428
31/03/2023,16,Tasman,All combined,Solar (All),886,4.60547,4.478,5.054,18,5.501
31/03/2023,17,Nelson,All combined,Solar (All),1124,4.56002,4.976,4.427,31,5.271
31/03/2023,18,Marlborough,All combined,Solar (All),873,3.94790,3.868,4.430,14,4.689
31/03/2023,12,West Coast,All combined,Solar (All),87,0.56446,0.392,4.507,2,4.500
31/03/2023,13,Canterbury,All combined,Solar (All),6919,2.61016,31.729,4.586,142,5.748
31/03/2023,14,Otago,All combined,Solar (All),2799,2.66589,13.026,4.654,63,5.205
31/03/2023,15,Southland,All combined,Solar (All),575,1.37251,2.942,5.117,4,4.070
30/04/2023,1,Northland,All combined,Solar (All),3392,4.21356,15.599,4.599,49,6.237
30/04/2023,2,Auckland,All combined,Solar (All),10283,1.78789,47.134,4.584,140,5.424
30/04/2023,3,Waikato,All combined,Solar (All),4719,2.33511,22.548,4.778,62,6.888
30/04/2023,4,Bay of Plenty,All combined,Solar (All),3044,2.33387,13.102,4.304,56,5.371
30/04/2023,5,Gisborne,All combined,Solar (All),335,2.20366,1.312,3.915,4,5.000
30/04/2023,6,Hawke's Bay,All combined,Solar (All),2129,3.08256,9.688,4.551,30,7.138
30/04/2023,7,Taranaki,All combined,Solar (All),858,1.71374,4.113,4.793,19,6.000
30/04/2023,8,Manawatu-Wanganui,All combined,Solar (All),1699,1.65300,7.282,4.286,25,5.376
30/04/2023,9,Wellington,All combined,Solar (All),3930,1.91267,16.702,4.250,79,5.456
30/04/2023,16,Tasman,All combined,Solar (All),895,4.65612,4.518,5.048,10,4.900
30/04/2023,17,Nelson,All combined,Solar (All),1152,4.66850,5.139,4.461,29,5.521
30/04/2023,18,Marlborough,All combined,Solar (All),882,3.98842,3.927,4.453,10,6.124
30/04/2023,12,West Coast,All combined,Solar (All),90,0.58313,0.407,4.523,3,5.000
30/04/2023,13,Canterbury,All combined,Solar (All),7036,2.64987,32.406,4.606,123,5.552
30/04/2023,14,Otago,All combined,Solar (All),2841,2.70471,13.233,4.658,48,5.282
30/04/2023,15,Southland,All combined,Solar (All),582,1.39042,2.983,5.126,8,5.823
31/05/2023,1,Northland,All combined,Solar (All),3474,4.31156,16.052,4.621,84,5.441
31/05/2023,2,Auckland,All combined,Solar (All),10422,1.80625,47.923,4.598,146,5.542
31/05/2023,3,Waikato,All combined,Solar (All),4791,2.36781,23.009,4.803,75,5.639
31/05/2023,4,Bay of Plenty,All combined,Solar (All),3098,2.37273,13.431,4.335,54,5.620
31/05/2023,5,Gisborne,All combined,Solar (All),339,2.23291,1.335,3.937,6,5.167
31/05/2023,6,Hawke's Bay,All combined,Solar (All),2138,3.09590,9.748,4.559,20,5.306
31/05/2023,7,Taranaki,All combined,Solar (All),885,1.76714,4.295,4.854,28,6.707
31/05/2023,8,Manawatu-Wanganui,All combined,Solar (All),1737,1.68910,7.484,4.309,38,5.195
31/05/2023,9,Wellington,All combined,Solar (All),4021,1.95412,17.209,4.280,92,5.561
31/05/2023,16,Tasman,All combined,Solar (All),911,4.74232,4.664,5.119,16,8.476
31/05/2023,17,Nelson,All combined,Solar (All),1181,4.76825,5.295,4.484,28,5.112
31/05/2023,18,Marlborough,All combined,Solar (All),892,4.02982,3.982,4.464,10,5.456
31/05/2023,12,West Coast,All combined,Solar (All),93,0.60105,0.424,4.560,4,5.000
31/05/2023,13,Canterbury,All combined,Solar (All),7156,2.69318,33.126,4.629,132,5.945
31/05/2023,14,Otago,All combined,Solar (All),2897,2.75317,13.514,4.665,61,4.997
31/05/2023,15,Southland,All combined,Solar (All),590,1.40896,3.020,5.118,9,4.570
30/06/2023,1,Northland,All combined,Solar (All),3544,4.38440,16.420,4.633,64,5.453
30/06/2023,2,Auckland,All combined,Solar (All),10615,1.82475,48.976,4.614,168,5.622
30/06/2023,3,Waikato,All combined,Solar (All),4873,2.39859,23.472,4.817,78,6.161
30/06/2023,4,Bay of Plenty,All combined,Solar (All),3154,2.40910,13.750,4.359,56,5.488
30/06/2023,5,Gisborne,All combined,Solar (All),349,2.29984,1.385,3.968,10,5.000
30/06/2023,6,Hawke's Bay,All combined,Solar (All),2160,3.12035,9.836,4.554,27,4.156
30/06/2023,7,Taranaki,All combined,Solar (All),909,1.80950,4.441,4.885,23,5.835
30/06/2023,8,Manawatu-Wanganui,All combined,Solar (All),1774,1.71871,7.682,4.330,35,5.194
30/06/2023,9,Wellington,All combined,Solar (All),4095,1.97847,17.621,4.303,65,5.845
30/06/2023,16,Tasman,All combined,Solar (All),924,4.80274,4.736,5.126,12,5.033
30/06/2023,17,Nelson,All combined,Solar (All),1221,4.91289,5.523,4.524,40,5.530
30/06/2023,18,Marlborough,All combined,Solar (All),904,4.07887,4.040,4.469,12,4.850
30/06/2023,12,West Coast,All combined,Solar (All),93,0.60046,0.426,4.582,1,5.000
30/06/2023,13,Canterbury,All combined,Solar (All),7297,2.72535,33.934,4.650,123,6.064
30/06/2023,14,Otago,All combined,Solar (All),2962,2.80636,13.887,4.689,62,5.528
30/06/2023,15,Southland,All combined,Solar (All),602,1.43590,3.084,5.122,12,5.743
31/07/2023,1,Northland,All combined,Solar (All),3592,4.43950,16.704,4.650,44,6.040
31/07/2023,2,Auckland,All combined,Solar (All),10763,1.84505,49.778,4.625,151,5.323
31/07/2023,3,Waikato,All combined,Solar (All),4965,2.43960,24.088,4.852,88,6.351
31/07/2023,4,Bay of Plenty,All combined,Solar (All),3219,2.45823,14.139,4.392,63,5.901
31/07/2023,5,Gisborne,All combined,Solar (All),354,2.33325,1.414,3.993,7,5.000
31/07/2023,6,Hawke's Bay,All combined,Solar (All),2170,3.13271,9.898,4.561,16,5.088
31/07/2023,7,Taranaki,All combined,Solar (All),939,1.86765,4.607,4.907,31,5.353
31/07/2023,8,Manawatu-Wanganui,All combined,Solar (All),1800,1.74187,7.826,4.348,26,5.463
31/07/2023,9,Wellington,All combined,Solar (All),4162,2.00835,18.006,4.326,68,5.697
31/07/2023,16,Tasman,All combined,Solar (All),933,4.85179,4.809,5.154,10,5.998
31/07/2023,17,Nelson,All combined,Solar (All),1246,5.00241,5.656,4.540,25,4.690
31/07/2023,18,Marlborough,All combined,Solar (All),918,4.13774,4.112,4.479,13,4.922
31/07/2023,12,West Coast,All combined,Solar (All),95,0.61346,0.435,4.580,2,4.500
31/07/2023,13,Canterbury,All combined,Solar (All),7399,2.75745,34.491,4.662,99,5.460
31/07/2023,14,Otago,All combined,Solar (All),3017,2.85433,14.185,4.702,54,5.427
31/07/2023,15,Southland,All combined,Solar (All),605,1.44223,3.103,5.129,2,7.240
31/08/2023,1,Northland,All combined,Solar (All),3664,4.52441,17.077,4.661,73,5.341
31/08/2023,2,Auckland,All combined,Solar (All),10975,1.87596,50.967,4.644,213,5.421
31/08/2023,3,Waikato,All combined,Solar (All),5037,2.47300,24.662,4.896,73,6.951
31/08/2023,4,Bay of Plenty,All combined,Solar (All),3292,2.51305,14.569,4.426,72,5.860
31/08/2023,5,Gisborne,All combined,Solar (All),360,2.37404,1.445,4.013,6,5.167
31/08/2023,6,Hawke's Bay,All combined,Solar (All),2194,3.16572,10.031,4.572,21,5.991
31/08/2023,7,Taranaki,All combined,Solar (All),977,1.94200,4.836,4.950,37,5.632
31/08/2023,8,Manawatu-Wanganui,All combined,Solar (All),1829,1.76807,8.013,4.381,28,6.055
31/08/2023,9,Wellington,All combined,Solar (All),4256,2.05121,18.514,4.350,96,5.268
31/08/2023,16,Tasman,All combined,Solar (All),948,4.93288,4.904,5.173,15,5.893
31/08/2023,17,Nelson,All combined,Solar (All),1275,5.10858,5.836,4.577,29,5.912
31/08/2023,18,Marlborough,All combined,Solar (All),931,4.19464,4.176,4.485,17,5.456
31/08/2023,12,West Coast,All combined,Solar (All),98,0.63218,0.448,4.572,2,5.000
31/08/2023,13,Canterbury,All combined,Solar (All),7564,2.81295,35.442,4.686,160,5.809
31/08/2023,14,Otago,All combined,Solar (All),3083,2.91325,14.527,4.712,66,5.197
31/08/2023,15,Southland,All combined,Solar (All),608,1.44827,3.114,5.122,5,5.200
30/09/2023,1,Northland,All combined,Solar (All),3735,4.60935,17.513,4.689,69,6.264
30/09/2023,2,Auckland,All combined,Solar (All),11209,1.91052,52.168,4.654,230,5.165
30/09/2023,3,Waikato,All combined,Solar (All),5119,2.50989,25.237,4.930,78,5.744
30/09/2023,4,Bay of Plenty,All combined,Solar (All),3381,2.57975,15.100,4.466,89,5.922
30/09/2023,5,Gisborne,All combined,Solar (All),371,2.44884,1.496,4.031,9,5.000
30/09/2023,6,Hawke's Bay,All combined,Solar (All),2221,3.20287,10.128,4.560,34,4.678
30/09/2023,7,Taranaki,All combined,Solar (All),998,1.98323,4.965,4.975,20,5.498
30/09/2023,8,Manawatu-Wanganui,All combined,Solar (All),1870,1.80676,8.244,4.409,40,5.065
30/09/2023,9,Wellington,All combined,Solar (All),4351,2.09366,19.045,4.377,94,5.556
30/09/2023,16,Tasman,All combined,Solar (All),974,5.07133,5.082,5.218,27,6.770
30/09/2023,17,Nelson,All combined,Solar (All),1307,5.22758,6.005,4.595,32,5.096
30/09/2023,18,Marlborough,All combined,Solar (All),943,4.25081,4.235,4.491,13,4.785
30/09/2023,12,West Coast,All combined,Solar (All),104,0.67071,0.478,4.597,6,5.000
30/09/2023,13,Canterbury,All combined,Solar (All),7696,2.85663,36.133,4.695,132,5.215
30/09/2023,14,Otago,All combined,Solar (All),3135,2.95855,14.793,4.719,51,5.042
30/09/2023,15,Southland,All combined,Solar (All),609,1.45010,3.120,5.123,3,5.280
31/10/2023,1,Northland,All combined,Solar (All),3792,4.67438,17.836,4.704,56,5.795
31/10/2023,2,Auckland,All combined,Solar (All),11393,1.93707,53.125,4.663,188,5.105
31/10/2023,3,Waikato,All combined,Solar (All),5220,2.55598,25.992,4.979,95,6.218
31/10/2023,4,Bay of Plenty,All combined,Solar (All),3452,2.63355,15.485,4.486,75,5.452
31/10/2023,5,Gisborne,All combined,Solar (All),379,2.50099,1.540,4.062,8,5.500
31/10/2023,6,Hawke's Bay,All combined,Solar (All),2242,3.23246,10.242,4.568,34,5.824
31/10/2023,7,Taranaki,All combined,Solar (All),1037,2.05897,5.220,5.034,37,6.582
31/10/2023,8,Manawatu-Wanganui,All combined,Solar (All),1916,1.85067,8.494,4.433,46,5.283
31/10/2023,9,Wellington,All combined,Solar (All),4442,2.13523,19.569,4.406,92,5.620
31/10/2023,16,Tasman,All combined,Solar (All),986,5.13221,5.151,5.224,12,5.653
31/10/2023,17,Nelson,All combined,Solar (All),1338,5.34089,6.164,4.607,32,5.024
31/10/2023,18,Marlborough,All combined,Solar (All),954,4.30137,4.292,4.499,13,5.093
31/10/2023,12,West Coast,All combined,Solar (All),106,0.68264,0.494,4.664,2,6.650
31/10/2023,13,Canterbury,All combined,Solar (All),7827,2.89885,36.928,4.718,122,6.341
31/10/2023,14,Otago,All combined,Solar (All),3208,3.02422,15.176,4.731,71,5.232
31/10/2023,15,Southland,All combined,Solar (All),612,1.45638,3.144,5.137,3,7.900
30/11/2023,1,Northland,All combined,Solar (All),3877,4.77099,18.332,4.729,84,5.705
30/11/2023,2,Auckland,All combined,Solar (All),11612,1.96977,54.404,4.685,221,5.613
