Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20250317193533

Parameters
Date range,01 Sep 2013 - 28 Feb 2025
Region type,Regional council
Market segment,Commercial
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
31/01/2020,6,Hawke's Bay,All combined,Solar (All),37,0.54348,0.453,12.249,2,12.500
31/01/2020,7,Taranaki,All combined,Solar (All),19,0.39200,0.142,7.484,1,1.700
31/01/2020,8,Manawatu-Wanganui,All combined,Solar (All),38,0.35065,0.663,17.452,1,14.000
31/01/2020,9,Wellington,All combined,Solar (All),63,0.31491,0.480,7.626,1,8.200
31/01/2020,16,Tasman,All combined,Solar (All),29,1.80685,0.284,9.799,0,
31/01/2020,17,Nelson,All combined,Solar (All),26,1.01523,0.307,11.815,0,
31/01/2020,18,Marlborough,All combined,Solar (All),20,0.99256,0.410,20.501,0,
31/01/2020,12,West Coast,All combined,Solar (All),8,0.39273,0.045,5.625,0,
31/01/2020,13,Canterbury,All combined,Solar (All),144,0.59230,2.156,14.975,1,37.500
31/01/2020,14,Otago,All combined,Solar (All),34,0.28777,0.466,13.709,2,10.390
31/01/2020,15,Southland,All combined,Solar (All),20,0.45798,0.235,11.733,0,
29/02/2020,1,Northland,All combined,Solar (All),122,1.55454,1.604,13.149,4,19.013
29/02/2020,2,Auckland,All combined,Solar (All),250,0.42620,3.673,14.694,3,24.933
29/02/2020,3,Waikato,All combined,Solar (All),89,0.48470,0.951,10.683,2,16.500
29/02/2020,4,Bay of Plenty,All combined,Solar (All),76,0.62208,0.820,10.795,3,5.357
29/02/2020,5,Gisborne,All combined,Solar (All),7,0.47458,0.040,5.657,0,
29/02/2020,6,Hawke's Bay,All combined,Solar (All),42,0.61412,0.523,12.454,5,13.974
29/02/2020,7,Taranaki,All combined,Solar (All),17,0.34987,0.133,7.823,0,
29/02/2020,8,Manawatu-Wanganui,All combined,Solar (All),38,0.35042,0.663,17.452,0,
29/02/2020,9,Wellington,All combined,Solar (All),64,0.31992,0.485,7.585,1,5.000
29/02/2020,16,Tasman,All combined,Solar (All),30,1.86567,0.287,9.572,1,3.000
29/02/2020,17,Nelson,All combined,Solar (All),28,1.08992,0.347,12.400,2,20.000
29/02/2020,18,Marlborough,All combined,Solar (All),20,0.98912,0.410,20.501,0,
29/02/2020,12,West Coast,All combined,Solar (All),8,0.38703,0.045,5.625,0,
29/02/2020,13,Canterbury,All combined,Solar (All),147,0.60422,2.201,14.976,2,17.500
29/02/2020,14,Otago,All combined,Solar (All),36,0.30395,0.476,13.225,2,5.000
29/02/2020,15,Southland,All combined,Solar (All),20,0.45882,0.235,11.733,0,
31/03/2020,1,Northland,All combined,Solar (All),128,1.59164,1.696,13.253,1,32.000
31/03/2020,2,Auckland,All combined,Solar (All),254,0.42158,3.759,14.800,6,15.568
31/03/2020,3,Waikato,All combined,Solar (All),93,0.49879,1.161,12.482,2,20.000
31/03/2020,4,Bay of Plenty,All combined,Solar (All),78,0.63260,0.754,9.662,1,17.000
31/03/2020,5,Gisborne,All combined,Solar (All),7,0.46885,0.040,5.657,0,
31/03/2020,6,Hawke's Bay,All combined,Solar (All),43,0.61499,0.531,12.350,1,15.000
31/03/2020,7,Taranaki,All combined,Solar (All),18,0.36430,0.137,7.622,0,
31/03/2020,8,Manawatu-Wanganui,All combined,Solar (All),38,0.34380,0.663,17.452,0,
31/03/2020,9,Wellington,All combined,Solar (All),66,0.31681,0.495,7.495,0,
31/03/2020,16,Tasman,All combined,Solar (All),31,1.87198,0.289,9.320,0,
31/03/2020,17,Nelson,All combined,Solar (All),29,1.11367,0.352,12.145,0,
31/03/2020,18,Marlborough,All combined,Solar (All),22,1.05062,0.230,10.469,1,12.500
31/03/2020,12,West Coast,All combined,Solar (All),8,0.37020,0.045,5.625,0,
31/03/2020,13,Canterbury,All combined,Solar (All),156,0.63056,2.207,14.148,4,20.625
31/03/2020,14,Otago,All combined,Solar (All),38,0.30922,0.511,13.454,1,30.150
31/03/2020,15,Southland,All combined,Solar (All),20,0.45558,0.210,10.483,0,
30/04/2020,1,Northland,All combined,Solar (All),135,1.66543,1.859,13.769,3,49.173
30/04/2020,2,Auckland,All combined,Solar (All),266,0.44035,4.267,16.041,3,155.500
30/04/2020,3,Waikato,All combined,Solar (All),94,0.50200,1.166,12.402,0,
30/04/2020,4,Bay of Plenty,All combined,Solar (All),82,0.66316,0.773,9.422,0,
30/04/2020,5,Gisborne,All combined,Solar (All),7,0.46729,0.040,5.657,0,
30/04/2020,6,Hawke's Bay,All combined,Solar (All),45,0.63830,0.538,11.958,0,
30/04/2020,7,Taranaki,All combined,Solar (All),20,0.40282,0.146,7.310,0,
30/04/2020,8,Manawatu-Wanganui,All combined,Solar (All),39,0.35122,0.668,17.133,0,
30/04/2020,9,Wellington,All combined,Solar (All),66,0.31597,0.495,7.495,0,
30/04/2020,16,Tasman,All combined,Solar (All),33,1.95151,0.299,9.058,0,
30/04/2020,17,Nelson,All combined,Solar (All),34,1.29032,0.390,11.466,1,12.880
30/04/2020,18,Marlborough,All combined,Solar (All),25,1.18427,0.248,9.913,0,
30/04/2020,12,West Coast,All combined,Solar (All),9,0.41190,0.065,7.222,0,
30/04/2020,13,Canterbury,All combined,Solar (All),166,0.65808,2.256,13.592,0,
30/04/2020,14,Otago,All combined,Solar (All),39,0.31163,0.519,13.314,0,
30/04/2020,15,Southland,All combined,Solar (All),20,0.45228,0.210,10.483,0,
31/05/2020,1,Northland,All combined,Solar (All),138,1.70391,1.885,13.656,3,8.567
31/05/2020,2,Auckland,All combined,Solar (All),271,0.44740,4.308,15.895,3,11.000
31/05/2020,3,Waikato,All combined,Solar (All),96,0.51219,1.191,12.403,5,10.574
31/05/2020,4,Bay of Plenty,All combined,Solar (All),82,0.66236,0.780,9.516,1,9.700
31/05/2020,5,Gisborne,All combined,Solar (All),8,0.53548,0.060,7.450,1,20.000
31/05/2020,6,Hawke's Bay,All combined,Solar (All),45,0.63794,0.538,11.958,0,
31/05/2020,7,Taranaki,All combined,Solar (All),23,0.46371,0.171,7.426,3,8.200
31/05/2020,8,Manawatu-Wanganui,All combined,Solar (All),40,0.36013,0.693,17.329,1,25.000
31/05/2020,9,Wellington,All combined,Solar (All),64,0.30588,0.488,7.623,0,
31/05/2020,16,Tasman,All combined,Solar (All),33,1.95035,0.299,9.058,0,
31/05/2020,17,Nelson,All combined,Solar (All),34,1.29130,0.390,11.466,0,
31/05/2020,18,Marlborough,All combined,Solar (All),24,1.13583,0.246,10.231,0,
31/05/2020,12,West Coast,All combined,Solar (All),9,0.41303,0.065,7.222,0,
31/05/2020,13,Canterbury,All combined,Solar (All),166,0.65938,2.221,13.381,2,11.000
31/05/2020,14,Otago,All combined,Solar (All),39,0.31108,0.519,13.314,0,
31/05/2020,15,Southland,All combined,Solar (All),20,0.45228,0.210,10.483,0,
30/06/2020,1,Northland,All combined,Solar (All),141,1.74268,1.932,13.699,3,15.660
30/06/2020,2,Auckland,All combined,Solar (All),270,0.44626,4.350,16.109,1,50.000
30/06/2020,3,Waikato,All combined,Solar (All),104,0.55547,1.403,13.486,8,26.488
30/06/2020,4,Bay of Plenty,All combined,Solar (All),83,0.66914,0.792,9.538,2,7.500
30/06/2020,5,Gisborne,All combined,Solar (All),9,0.60120,0.070,7.733,1,10.000
30/06/2020,6,Hawke's Bay,All combined,Solar (All),45,0.63830,0.538,11.958,0,
30/06/2020,7,Taranaki,All combined,Solar (All),24,0.48485,0.174,7.241,1,3.000
30/06/2020,8,Manawatu-Wanganui,All combined,Solar (All),40,0.36000,0.693,17.329,0,
30/06/2020,9,Wellington,All combined,Solar (All),64,0.30486,0.488,7.623,0,
30/06/2020,16,Tasman,All combined,Solar (All),35,2.07592,0.319,9.112,2,10.000
30/06/2020,17,Nelson,All combined,Solar (All),34,1.28837,0.390,11.466,0,
30/06/2020,18,Marlborough,All combined,Solar (All),24,1.12888,0.246,10.231,0,
30/06/2020,12,West Coast,All combined,Solar (All),10,0.45662,0.080,8.000,1,15.000
30/06/2020,13,Canterbury,All combined,Solar (All),167,0.66375,2.233,13.372,2,8.000
30/06/2020,14,Otago,All combined,Solar (All),40,0.31845,0.524,13.106,0,
30/06/2020,15,Southland,All combined,Solar (All),20,0.45300,0.210,10.483,0,
31/07/2020,1,Northland,All combined,Solar (All),145,1.78198,2.018,13.919,3,27.267
31/07/2020,2,Auckland,All combined,Solar (All),277,0.45722,4.468,16.131,2,26.500
31/07/2020,3,Waikato,All combined,Solar (All),104,0.55443,1.706,16.405,1,315.000
31/07/2020,4,Bay of Plenty,All combined,Solar (All),89,0.71509,0.874,9.824,6,13.783
31/07/2020,5,Gisborne,All combined,Solar (All),9,0.60080,0.070,7.733,0,
31/07/2020,6,Hawke's Bay,All combined,Solar (All),47,0.66525,0.598,12.726,2,30.000
31/07/2020,7,Taranaki,All combined,Solar (All),25,0.50464,0.177,7.099,1,3.680
31/07/2020,8,Manawatu-Wanganui,All combined,Solar (All),40,0.35936,0.693,17.329,0,
31/07/2020,9,Wellington,All combined,Solar (All),65,0.30969,0.496,7.624,0,
31/07/2020,16,Tasman,All combined,Solar (All),37,2.19324,0.335,9.048,2,7.935
31/07/2020,17,Nelson,All combined,Solar (All),34,1.28496,0.390,11.466,0,
31/07/2020,18,Marlborough,All combined,Solar (All),24,1.12994,0.246,10.231,0,
31/07/2020,12,West Coast,All combined,Solar (All),10,0.45704,0.080,8.000,0,
31/07/2020,13,Canterbury,All combined,Solar (All),172,0.68488,2.310,13.433,3,26.667
31/07/2020,14,Otago,All combined,Solar (All),41,0.32589,0.526,12.841,1,2.240
31/07/2020,15,Southland,All combined,Solar (All),21,0.47630,0.230,10.936,1,20.000
31/08/2020,1,Northland,All combined,Solar (All),145,1.78198,2.028,13.988,1,15.000
31/08/2020,2,Auckland,All combined,Solar (All),278,0.45580,4.410,15.863,3,15.500
31/08/2020,3,Waikato,All combined,Solar (All),108,0.57425,2.288,21.182,3,192.667
31/08/2020,4,Bay of Plenty,All combined,Solar (All),93,0.74329,0.931,10.010,3,17.900
31/08/2020,5,Gisborne,All combined,Solar (All),9,0.60000,0.070,7.733,0,
31/08/2020,6,Hawke's Bay,All combined,Solar (All),49,0.69180,0.656,13.390,2,29.000
31/08/2020,7,Taranaki,All combined,Solar (All),26,0.52314,0.182,7.018,0,
31/08/2020,8,Manawatu-Wanganui,All combined,Solar (All),41,0.36844,0.698,17.029,0,
31/08/2020,9,Wellington,All combined,Solar (All),67,0.31838,0.501,7.474,0,
31/08/2020,16,Tasman,All combined,Solar (All),38,2.24852,0.394,10.372,1,59.340
31/08/2020,17,Nelson,All combined,Solar (All),35,1.32125,0.401,11.467,2,8.255
31/08/2020,18,Marlborough,All combined,Solar (All),24,1.12941,0.246,10.231,0,
31/08/2020,12,West Coast,All combined,Solar (All),10,0.45683,0.080,8.000,0,
31/08/2020,13,Canterbury,All combined,Solar (All),176,0.69789,2.340,13.295,1,10.000
31/08/2020,14,Otago,All combined,Solar (All),44,0.35046,0.569,12.930,2,20.000
31/08/2020,15,Southland,All combined,Solar (All),22,0.49966,0.280,12.711,1,50.000
30/09/2020,1,Northland,All combined,Solar (All),146,1.79207,2.073,14.201,2,25.000
30/09/2020,2,Auckland,All combined,Solar (All),278,0.45629,4.620,16.617,4,50.800
30/09/2020,3,Waikato,All combined,Solar (All),108,0.57374,2.289,21.195,0,
30/09/2020,4,Bay of Plenty,All combined,Solar (All),93,0.74329,1.029,11.065,2,52.500
30/09/2020,5,Gisborne,All combined,Solar (All),9,0.60201,0.070,7.733,0,
30/09/2020,6,Hawke's Bay,All combined,Solar (All),51,0.72095,0.690,13.532,2,12.500
30/09/2020,7,Taranaki,All combined,Solar (All),25,0.50241,0.177,7.099,0,
30/09/2020,8,Manawatu-Wanganui,All combined,Solar (All),41,0.36857,0.698,17.029,0,
30/09/2020,9,Wellington,All combined,Solar (All),65,0.30874,0.496,7.624,0,
30/09/2020,16,Tasman,All combined,Solar (All),37,2.18547,0.389,10.517,0,
30/09/2020,17,Nelson,All combined,Solar (All),36,1.35798,0.411,11.426,1,10.000
30/09/2020,18,Marlborough,All combined,Solar (All),24,1.12835,0.246,10.231,0,
30/09/2020,12,West Coast,All combined,Solar (All),10,0.45704,0.080,8.000,0,
30/09/2020,13,Canterbury,All combined,Solar (All),182,0.71866,2.465,13.542,6,20.767
30/09/2020,14,Otago,All combined,Solar (All),45,0.35879,0.586,13.033,2,10.000
30/09/2020,15,Southland,All combined,Solar (All),23,0.52166,0.285,12.376,0,
31/10/2020,1,Northland,All combined,Solar (All),148,1.82109,2.099,14.184,1,10.000
31/10/2020,2,Auckland,All combined,Solar (All),280,0.45890,4.656,16.628,2,17.750
31/10/2020,3,Waikato,All combined,Solar (All),113,0.59956,2.596,22.971,4,75.400
31/10/2020,4,Bay of Plenty,All combined,Solar (All),105,0.83812,1.074,10.225,12,3.717
31/10/2020,5,Gisborne,All combined,Solar (All),10,0.67159,0.081,8.090,1,11.300
31/10/2020,6,Hawke's Bay,All combined,Solar (All),53,0.74795,0.738,13.927,2,24.000
31/10/2020,7,Taranaki,All combined,Solar (All),25,0.50140,0.177,7.099,0,
31/10/2020,8,Manawatu-Wanganui,All combined,Solar (All),41,0.36831,0.698,17.029,0,
31/10/2020,9,Wellington,All combined,Solar (All),68,0.32309,0.566,8.317,3,23.333
31/10/2020,16,Tasman,All combined,Solar (All),39,2.29817,0.427,10.949,0,
31/10/2020,17,Nelson,All combined,Solar (All),38,1.43126,0.429,11.281,1,7.000
31/10/2020,18,Marlborough,All combined,Solar (All),24,1.12518,0.246,10.231,0,
31/10/2020,12,West Coast,All combined,Solar (All),10,0.45290,0.083,8.300,0,
31/10/2020,13,Canterbury,All combined,Solar (All),184,0.72661,2.598,14.121,4,35.408
31/10/2020,14,Otago,All combined,Solar (All),47,0.37489,0.609,12.957,2,11.250
31/10/2020,15,Southland,All combined,Solar (All),23,0.52178,0.285,12.376,0,
30/11/2020,1,Northland,All combined,Solar (All),149,1.82979,2.118,14.216,1,18.900
30/11/2020,2,Auckland,All combined,Solar (All),293,0.47988,4.939,16.856,11,23.266
30/11/2020,3,Waikato,All combined,Solar (All),113,0.59880,2.615,23.144,1,20.600
30/11/2020,4,Bay of Plenty,All combined,Solar (All),105,0.83526,1.075,10.239,1,3.680
30/11/2020,5,Gisborne,All combined,Solar (All),10,0.66845,0.081,8.090,0,
30/11/2020,6,Hawke's Bay,All combined,Solar (All),56,0.79063,0.800,14.288,2,29.000
30/11/2020,7,Taranaki,All combined,Solar (All),25,0.50060,0.188,7.539,1,15.000
30/11/2020,8,Manawatu-Wanganui,All combined,Solar (All),44,0.39533,0.741,16.839,3,14.250
30/11/2020,9,Wellington,All combined,Solar (All),68,0.32289,0.567,8.333,1,5.400
30/11/2020,16,Tasman,All combined,Solar (All),38,2.24189,0.424,11.158,0,
30/11/2020,17,Nelson,All combined,Solar (All),40,1.50773,0.442,11.060,2,6.850
30/11/2020,18,Marlborough,All combined,Solar (All),23,1.07326,0.241,10.458,0,
30/11/2020,12,West Coast,All combined,Solar (All),10,0.45290,0.083,8.300,0,
30/11/2020,13,Canterbury,All combined,Solar (All),192,0.75614,2.665,13.881,5,11.200
30/11/2020,14,Otago,All combined,Solar (All),49,0.39044,0.672,13.717,3,21.707
30/11/2020,15,Southland,All combined,Solar (All),23,0.51919,0.285,12.376,0,
31/12/2020,1,Northland,All combined,Solar (All),152,1.85910,2.147,14.124,2,11.560
31/12/2020,2,Auckland,All combined,Solar (All),301,0.49203,5.383,17.884,4,75.000
31/12/2020,3,Waikato,All combined,Solar (All),115,0.60776,2.668,23.196,2,26.150
31/12/2020,4,Bay of Plenty,All combined,Solar (All),107,0.84941,1.121,10.478,3,16.083
31/12/2020,5,Gisborne,All combined,Solar (All),11,0.73138,0.087,7.900,1,6.000
31/12/2020,6,Hawke's Bay,All combined,Solar (All),58,0.81541,0.815,14.054,2,7.500
31/12/2020,7,Taranaki,All combined,Solar (All),25,0.50010,0.188,7.539,0,
31/12/2020,8,Manawatu-Wanganui,All combined,Solar (All),44,0.39515,0.741,16.839,0,
31/12/2020,9,Wellington,All combined,Solar (All),69,0.32725,0.617,8.937,1,50.000
31/12/2020,16,Tasman,All combined,Solar (All),39,2.29682,0.439,11.255,1,14.940
31/12/2020,17,Nelson,All combined,Solar (All),40,1.50376,0.442,11.060,0,
31/12/2020,18,Marlborough,All combined,Solar (All),23,1.06877,0.241,10.458,0,
31/12/2020,12,West Coast,All combined,Solar (All),12,0.54397,0.104,8.667,2,10.500
31/12/2020,13,Canterbury,All combined,Solar (All),194,0.75941,2.835,14.611,4,31.575
31/12/2020,14,Otago,All combined,Solar (All),52,0.41293,0.690,13.273,2,6.500
31/12/2020,15,Southland,All combined,Solar (All),23,0.51895,0.285,12.376,0,
31/01/2021,1,Northland,All combined,Solar (All),155,1.89417,2.169,13.991,3,7.270
31/01/2021,2,Auckland,All combined,Solar (All),302,0.49211,5.367,17.773,2,35.000
31/01/2021,3,Waikato,All combined,Solar (All),118,0.62325,2.689,22.784,1,11.000
31/01/2021,4,Bay of Plenty,All combined,Solar (All),109,0.86378,1.151,10.558,1,24.600
31/01/2021,5,Gisborne,All combined,Solar (All),11,0.73090,0.087,7.900,0,
31/01/2021,6,Hawke's Bay,All combined,Solar (All),60,0.84305,0.848,14.139,2,6.600
31/01/2021,7,Taranaki,All combined,Solar (All),26,0.51927,0.190,7.307,0,
31/01/2021,8,Manawatu-Wanganui,All combined,Solar (All),45,0.40399,0.801,17.798,1,60.000
31/01/2021,9,Wellington,All combined,Solar (All),69,0.32708,0.638,9.249,1,25.550
31/01/2021,16,Tasman,All combined,Solar (All),39,2.29142,0.439,11.255,0,
31/01/2021,17,Nelson,All combined,Solar (All),40,1.50659,0.442,11.060,0,
31/01/2021,18,Marlborough,All combined,Solar (All),24,1.11317,0.281,11.689,1,40.000
31/01/2021,12,West Coast,All combined,Solar (All),12,0.54348,0.104,8.667,0,
31/01/2021,13,Canterbury,All combined,Solar (All),198,0.77368,2.875,14.518,3,12.000
31/01/2021,14,Otago,All combined,Solar (All),54,0.42782,0.722,13.374,1,30.000
31/01/2021,15,Southland,All combined,Solar (All),23,0.51778,0.285,12.376,0,
28/02/2021,1,Northland,All combined,Solar (All),157,1.92567,2.254,14.356,3,30.107
28/02/2021,2,Auckland,All combined,Solar (All),304,0.49757,5.438,17.889,5,16.736
28/02/2021,3,Waikato,All combined,Solar (All),118,0.62391,2.700,22.878,1,15.000
28/02/2021,4,Bay of Plenty,All combined,Solar (All),109,0.86330,1.146,10.514,1,0.250
28/02/2021,5,Gisborne,All combined,Solar (All),11,0.73431,0.087,7.900,0,
28/02/2021,6,Hawke's Bay,All combined,Solar (All),61,0.85578,0.898,14.727,1,50.000
28/02/2021,7,Taranaki,All combined,Solar (All),25,0.49860,0.188,7.539,0,
28/02/2021,8,Manawatu-Wanganui,All combined,Solar (All),45,0.40377,0.801,17.798,0,
28/02/2021,9,Wellington,All combined,Solar (All),69,0.32717,0.638,9.249,0,
28/02/2021,16,Tasman,All combined,Solar (All),39,2.28739,0.439,11.255,0,
28/02/2021,17,Nelson,All combined,Solar (All),40,1.51114,0.442,11.060,0,
28/02/2021,18,Marlborough,All combined,Solar (All),24,1.11680,0.281,11.689,0,
28/02/2021,12,West Coast,All combined,Solar (All),12,0.54348,0.104,8.667,0,
28/02/2021,13,Canterbury,All combined,Solar (All),199,0.77595,2.938,14.762,2,30.000
28/02/2021,14,Otago,All combined,Solar (All),53,0.42050,0.720,13.589,0,
28/02/2021,15,Southland,All combined,Solar (All),23,0.51685,0.285,12.376,0,
31/03/2021,1,Northland,All combined,Solar (All),160,1.96681,2.317,14.484,2,18.545
31/03/2021,2,Auckland,All combined,Solar (All),309,0.50726,5.675,18.365,5,43.192
31/03/2021,3,Waikato,All combined,Solar (All),123,0.64778,2.759,22.427,3,17.333
31/03/2021,4,Bay of Plenty,All combined,Solar (All),110,0.87074,1.156,10.509,1,10.000
31/03/2021,5,Gisborne,All combined,Solar (All),12,0.79947,0.092,7.658,1,5.000
31/03/2021,6,Hawke's Bay,All combined,Solar (All),66,0.92321,0.978,14.817,5,15.916
31/03/2021,7,Taranaki,All combined,Solar (All),24,0.47856,0.187,7.782,0,
31/03/2021,8,Manawatu-Wanganui,All combined,Solar (All),47,0.42179,0.821,17.466,2,10.000
31/03/2021,9,Wellington,All combined,Solar (All),69,0.32666,0.638,9.249,0,
31/03/2021,16,Tasman,All combined,Solar (All),39,2.28471,0.439,11.255,0,
31/03/2021,17,Nelson,All combined,Solar (All),41,1.54659,0.454,11.083,1,12.000
31/03/2021,18,Marlborough,All combined,Solar (All),24,1.11784,0.281,11.689,0,
31/03/2021,12,West Coast,All combined,Solar (All),12,0.54645,0.104,8.667,0,
31/03/2021,13,Canterbury,All combined,Solar (All),200,0.77915,2.968,14.842,3,23.267
31/03/2021,14,Otago,All combined,Solar (All),55,0.43616,0.727,13.216,1,3.680
31/03/2021,15,Southland,All combined,Solar (All),23,0.51732,0.285,12.376,0,
30/04/2021,1,Northland,All combined,Solar (All),161,1.98594,2.358,14.646,4,14.350
30/04/2021,2,Auckland,All combined,Solar (All),318,0.52077,5.939,18.676,7,36.071
30/04/2021,3,Waikato,All combined,Solar (All),126,0.66316,2.843,22.560,4,21.250
30/04/2021,4,Bay of Plenty,All combined,Solar (All),108,0.85423,1.150,10.647,0,
30/04/2021,5,Gisborne,All combined,Solar (All),12,0.79840,0.092,7.658,0,
30/04/2021,6,Hawke's Bay,All combined,Solar (All),71,0.99079,1.004,14.143,4,5.745
30/04/2021,7,Taranaki,All combined,Solar (All),23,0.45917,0.175,7.599,0,
30/04/2021,8,Manawatu-Wanganui,All combined,Solar (All),48,0.43173,0.852,17.743,2,18.775
30/04/2021,9,Wellington,All combined,Solar (All),70,0.33045,0.714,10.200,1,5.840
30/04/2021,16,Tasman,All combined,Solar (All),40,2.35433,0.446,11.149,1,10.000
30/04/2021,17,Nelson,All combined,Solar (All),41,1.53846,0.454,11.083,0,
30/04/2021,18,Marlborough,All combined,Solar (All),24,1.11940,0.281,11.689,0,
30/04/2021,12,West Coast,All combined,Solar (All),12,0.54895,0.104,8.667,0,
30/04/2021,13,Canterbury,All combined,Solar (All),198,0.77577,2.958,14.940,0,
30/04/2021,14,Otago,All combined,Solar (All),54,0.42857,0.725,13.419,0,
30/04/2021,15,Southland,All combined,Solar (All),23,0.51802,0.268,11.660,2,8.560
31/05/2021,1,Northland,All combined,Solar (All),164,2.03373,2.379,14.508,3,7.140
31/05/2021,2,Auckland,All combined,Solar (All),321,0.52854,7.186,22.388,7,182.577
31/05/2021,3,Waikato,All combined,Solar (All),130,0.68536,2.923,22.488,4,20.555
31/05/2021,4,Bay of Plenty,All combined,Solar (All),108,0.85389,1.150,10.647,0,
31/05/2021,5,Gisborne,All combined,Solar (All),12,0.80375,0.092,7.658,0,
31/05/2021,6,Hawke's Bay,All combined,Solar (All),74,1.03265,1.046,14.137,2,19.950
31/05/2021,7,Taranaki,All combined,Solar (All),22,0.44159,0.165,7.495,0,
31/05/2021,8,Manawatu-Wanganui,All combined,Solar (All),53,0.47864,0.907,17.105,5,13.980
31/05/2021,9,Wellington,All combined,Solar (All),72,0.34156,0.869,12.070,2,77.500
31/05/2021,16,Tasman,All combined,Solar (All),39,2.29412,0.454,11.639,1,15.000
31/05/2021,17,Nelson,All combined,Solar (All),41,1.54659,0.460,11.229,0,
31/05/2021,18,Marlborough,All combined,Solar (All),26,1.21325,0.290,11.136,1,6.000
31/05/2021,12,West Coast,All combined,Solar (All),12,0.54995,0.104,8.667,0,
31/05/2021,13,Canterbury,All combined,Solar (All),195,0.77283,2.963,15.194,2,15.000
31/05/2021,14,Otago,All combined,Solar (All),55,0.43454,0.770,13.999,1,52.390
31/05/2021,15,Southland,All combined,Solar (All),23,0.52154,0.268,11.660,0,
30/06/2021,1,Northland,All combined,Solar (All),166,2.05090,2.405,14.490,3,12.000
30/06/2021,2,Auckland,All combined,Solar (All),328,0.53757,7.354,22.421,6,27.500
30/06/2021,3,Waikato,All combined,Solar (All),137,0.72128,3.040,22.190,6,14.183
30/06/2021,4,Bay of Plenty,All combined,Solar (All),108,0.85174,1.150,10.647,0,
30/06/2021,5,Gisborne,All combined,Solar (All),11,0.73579,0.083,7.573,0,
30/06/2021,6,Hawke's Bay,All combined,Solar (All),75,1.05872,1.057,14.090,2,7.500
30/06/2021,7,Taranaki,All combined,Solar (All),22,0.44203,0.165,7.495,0,
30/06/2021,8,Manawatu-Wanganui,All combined,Solar (All),52,0.46838,0.904,17.383,1,9.570
30/06/2021,9,Wellington,All combined,Solar (All),71,0.33555,0.867,12.214,1,3.680
30/06/2021,16,Tasman,All combined,Solar (All),40,2.36267,0.463,11.573,1,8.970
30/06/2021,17,Nelson,All combined,Solar (All),44,1.65787,0.570,12.946,2,51.610
30/06/2021,18,Marlborough,All combined,Solar (All),26,1.21212,0.290,11.136,0,
30/06/2021,12,West Coast,All combined,Solar (All),12,0.55021,0.104,8.667,0,
30/06/2021,13,Canterbury,All combined,Solar (All),202,0.79930,3.032,15.010,5,9.640
30/06/2021,14,Otago,All combined,Solar (All),55,0.43509,0.770,13.999,0,
30/06/2021,15,Southland,All combined,Solar (All),22,0.49898,0.263,11.962,0,
31/07/2021,1,Northland,All combined,Solar (All),168,2.07279,2.445,14.556,1,37.200
31/07/2021,2,Auckland,All combined,Solar (All),332,0.54014,7.517,22.642,4,40.825
31/07/2021,3,Waikato,All combined,Solar (All),139,0.72882,3.068,22.072,1,25.000
31/07/2021,4,Bay of Plenty,All combined,Solar (All),109,0.85564,1.255,11.512,1,50.000
31/07/2021,5,Gisborne,All combined,Solar (All),11,0.80527,0.083,7.573,0,
31/07/2021,6,Hawke's Bay,All combined,Solar (All),79,1.11472,1.137,14.389,4,20.000
31/07/2021,7,Taranaki,All combined,Solar (All),23,0.46046,0.171,7.447,1,10.000
31/07/2021,8,Manawatu-Wanganui,All combined,Solar (All),53,0.47649,0.914,17.244,0,
31/07/2021,9,Wellington,All combined,Solar (All),74,0.34812,0.904,12.212,1,3.000
31/07/2021,16,Tasman,All combined,Solar (All),40,2.35433,0.463,11.573,0,
31/07/2021,17,Nelson,All combined,Solar (All),45,1.68919,0.575,12.770,1,5.000
31/07/2021,18,Marlborough,All combined,Solar (All),26,1.21043,0.290,11.136,0,
31/07/2021,12,West Coast,All combined,Solar (All),12,0.54870,0.104,8.667,0,
31/07/2021,13,Canterbury,All combined,Solar (All),203,0.80028,3.061,15.079,2,18.500
31/07/2021,14,Otago,All combined,Solar (All),57,0.44776,0.788,13.827,1,10.000
31/07/2021,15,Southland,All combined,Solar (All),24,0.54237,0.293,12.215,2,15.000
31/08/2021,1,Northland,All combined,Solar (All),167,2.06020,2.443,14.626,0,
31/08/2021,2,Auckland,All combined,Solar (All),333,0.54250,7.523,22.591,1,25.000
31/08/2021,3,Waikato,All combined,Solar (All),140,0.73491,3.135,22.390,2,43.300
31/08/2021,4,Bay of Plenty,All combined,Solar (All),111,0.87100,1.261,11.358,0,
31/08/2021,5,Gisborne,All combined,Solar (All),11,0.80704,0.083,7.573,0,
31/08/2021,6,Hawke's Bay,All combined,Solar (All),80,1.12883,1.168,14.596,1,28.000
31/08/2021,7,Taranaki,All combined,Solar (All),22,0.43886,0.170,7.722,0,
31/08/2021,8,Manawatu-Wanganui,All combined,Solar (All),53,0.47529,0.914,17.244,1,9.570
31/08/2021,9,Wellington,All combined,Solar (All),74,0.34828,0.904,12.212,0,
